rep_id,region,drug,year,month,date,actual_sales,quota,quota_attainment_pct,calls_made,conversion_rate_pct,rep_experience_years
REP_043,East,CardioMax,2023,11,2023-11-22,163757.25,130000,125.97,41,16.6,12
REP_043,East,DiabeCure,2022,1,2022-01-01,87671.25,100000,87.67,51,36.84,12
REP_043,East,DiabeCure,2022,1,2022-01-31,96333.41,100000,96.33,48,12.73,12
REP_043,East,DiabeCure,2022,3,2022-03-02,109293.66,100000,109.29,47,82.45,12
REP_043,East,DiabeCure,2022,4,2022-04-01,109923.16,100000,109.92,42,18.73,12
REP_043,East,DiabeCure,2022,5,2022-05-01,113264.98,100000,113.26,48,37.65,12
REP_043,East,DiabeCure,2022,5,2022-05-31,118251.85,100000,118.25,50,18.28,12
REP_043,East,DiabeCure,2022,6,2022-06-30,115854.84,100000,115.85,42,22.96,12
REP_043,East,DiabeCure,2022,7,2022-07-30,109967.02,100000,109.97,48,23.47,12
REP_043,East,DiabeCure,2022,8,2022-08-29,120512.04,100000,120.51,50,41.01,12
REP_043,East,DiabeCure,2022,9,2022-09-28,126401.12,100000,126.4,41,48.7,12
REP_043,East,DiabeCure,2022,10,2022-10-28,111659.1,100000,111.66,48,8.85,12
REP_043,East,DiabeCure,2022,11,2022-11-27,127046.74,100000,127.05,26,34.63,12
REP_043,East,DiabeCure,2022,12,2022-12-27,130612.32,100000,130.61,54,11.53,12
REP_043,East,DiabeCure,2023,1,2023-01-26,98326.59,100000,98.33,44,48.61,12
REP_043,East,DiabeCure,2023,2,2023-02-25,104233.68,100000,104.23,51,26.84,12
REP_043,East,DiabeCure,2023,3,2023-03-27,93884.81,100000,93.88,50,41.18,12
REP_043,East,DiabeCure,2023,4,2023-04-26,106223.55,100000,106.22,52,42.68,12
REP_043,East,DiabeCure,2023,5,2023-05-26,125047.19,100000,125.05,40,49.54,12
REP_043,East,DiabeCure,2023,6,2023-06-25,110355.08,100000,110.36,49,36.24,12
REP_043,East,DiabeCure,2023,7,2023-07-25,94385.84,100000,94.39,44,34.91,12
REP_043,East,DiabeCure,2023,8,2023-08-24,106869.65,100000,106.87,44,37.59,12
REP_043,East,DiabeCure,2023,9,2023-09-23,111145.58,100000,111.15,39,47.53,12
REP_043,East,DiabeCure,2023,10,2023-10-23,113429.9,100000,113.43,48,43.39,12
REP_043,East,DiabeCure,2023,11,2023-11-22,140001.75,100000,140.0,34,20.87,12
REP_043,East,NeuroShield,2022,1,2022-01-01,82900.19,80000,103.63,53,33.33,12
REP_043,East,NeuroShield,2022,1,2022-01-31,81150.36,80000,101.44,57,39.14,12
REP_043,East,NeuroShield,2022,3,2022-03-02,82162.72,80000,102.7,64,64.72,12
REP_043,East,NeuroShield,2022,4,2022-04-01,95299.4,80000,119.12,48,41.23,12
REP_043,East,NeuroShield,2022,5,2022-05-01,91975.19,80000,114.97,27,20.76,12
REP_043,East,NeuroShield,2022,5,2022-05-31,91798.88,80000,114.75,39,45.12,12
REP_043,East,NeuroShield,2022,6,2022-06-30,92631.66,80000,115.79,53,27.46,12
REP_043,East,NeuroShield,2022,7,2022-07-30,92805.71,80000,116.01,48,39.11,12
REP_043,East,NeuroShield,2022,8,2022-08-29,75494.43,80000,94.37,44,25.69,12
REP_043,East,NeuroShield,2022,9,2022-09-28,101906.75,80000,127.38,43,30.32,12
REP_043,East,NeuroShield,2022,10,2022-10-28,96035.29,80000,120.04,48,44.81,12
REP_043,East,NeuroShield,2022,11,2022-11-27,95312.12,80000,119.14,26,31.59,12
REP_043,East,NeuroShield,2022,12,2022-12-27,100123.63,80000,125.15,53,21.0,12
REP_043,East,NeuroShield,2023,1,2023-01-26,76003.97,80000,95.0,45,42.26,12
REP_043,East,NeuroShield,2023,2,2023-02-25,76306.61,80000,95.38,41,18.44,12
REP_043,East,NeuroShield,2023,3,2023-03-27,90603.99,80000,113.25,59,29.62,12
REP_043,East,NeuroShield,2023,4,2023-04-26,85692.69,80000,107.12,38,50.98,12
REP_043,East,NeuroShield,2023,5,2023-05-26,100289.43,80000,125.36,46,27.24,12
REP_043,East,NeuroShield,2023,6,2023-06-25,95525.84,80000,119.41,32,66.76,12
REP_043,East,NeuroShield,2023,7,2023-07-25,85811.63,80000,107.26,45,36.23,12
REP_043,East,NeuroShield,2023,8,2023-08-24,72387.62,80000,90.48,31,23.06,12
REP_043,East,NeuroShield,2023,9,2023-09-23,93985.38,80000,117.48,33,41.2,12
REP_043,East,NeuroShield,2023,10,2023-10-23,112265.53,80000,140.33,44,21.57,12
REP_043,East,NeuroShield,2023,11,2023-11-22,106185.58,80000,132.73,42,22.25,12
REP_043,East,OncoPrime,2022,1,2022-01-01,198435.34,210000,94.49,46,45.41,12
REP_043,East,OncoPrime,2022,1,2022-01-31,223001.2,210000,106.19,53,55.97,12
REP_043,East,OncoPrime,2022,3,2022-03-02,256296.57,210000,122.05,60,42.46,12
REP_043,East,OncoPrime,2022,4,2022-04-01,239773.89,210000,114.18,51,67.42,12
REP_043,East,OncoPrime,2022,5,2022-05-01,250180.89,210000,119.13,57,35.03,12
REP_043,East,OncoPrime,2022,5,2022-05-31,266847.88,210000,127.07,49,49.56,12
REP_043,East,OncoPrime,2022,6,2022-06-30,212368.87,210000,101.13,40,19.59,12
REP_043,East,OncoPrime,2022,7,2022-07-30,207417.37,210000,98.77,37,38.11,12
REP_043,East,OncoPrime,2022,8,2022-08-29,228857.38,210000,108.98,55,45.18,12
REP_043,East,OncoPrime,2022,9,2022-09-28,277580.83,210000,132.18,45,46.3,12
REP_043,East,OncoPrime,2022,10,2022-10-28,258515.99,210000,123.1,43,43.01,12
REP_043,East,OncoPrime,2022,11,2022-11-27,250366.16,210000,119.22,35,69.07,12
REP_043,East,OncoPrime,2022,12,2022-12-27,281832.75,210000,134.21,36,41.49,12
REP_043,East,OncoPrime,2023,1,2023-01-26,183294.18,210000,87.28,37,47.11,12
REP_043,East,OncoPrime,2023,2,2023-02-25,188462.33,210000,89.74,43,21.1,12
REP_043,East,OncoPrime,2023,3,2023-03-27,237809.98,210000,113.24,25,70.15,12
REP_043,East,OncoPrime,2023,4,2023-04-26,238374.97,210000,113.51,49,38.92,12
REP_043,East,OncoPrime,2023,5,2023-05-26,266210.77,210000,126.77,51,21.36,12
REP_043,East,OncoPrime,2023,6,2023-06-25,242730.65,210000,115.59,33,29.02,12
REP_043,East,OncoPrime,2023,7,2023-07-25,203429.98,210000,96.87,46,17.91,12
REP_043,East,OncoPrime,2023,8,2023-08-24,201663.12,210000,96.03,47,32.72,12
REP_043,East,OncoPrime,2023,9,2023-09-23,247178.2,210000,117.7,61,59.3,12
REP_043,East,OncoPrime,2023,10,2023-10-23,227608.37,210000,108.38,44,40.76,12
REP_043,East,OncoPrime,2023,11,2023-11-22,270267.44,210000,128.7,47,52.93,12
REP_043,East,RespiClear,2022,1,2022-01-01,60148.71,65000,92.54,36,51.07,12
REP_043,East,RespiClear,2022,1,2022-01-31,65525.57,65000,100.81,36,43.04,12
REP_043,East,RespiClear,2022,3,2022-03-02,61948.22,65000,95.3,44,63.66,12
REP_043,East,RespiClear,2022,4,2022-04-01,74014.66,65000,113.87,41,46.98,12
REP_043,East,RespiClear,2022,5,2022-05-01,77082.62,65000,118.59,47,34.29,12
REP_043,East,RespiClear,2022,5,2022-05-31,76593.37,65000,117.84,55,21.72,12
REP_043,East,RespiClear,2022,6,2022-06-30,74147.75,65000,114.07,42,27.19,12
REP_043,East,RespiClear,2022,7,2022-07-30,66614.87,65000,102.48,63,50.67,12
REP_043,East,RespiClear,2022,8,2022-08-29,67408.91,65000,103.71,51,45.77,12
REP_043,East,RespiClear,2022,9,2022-09-28,76846.6,65000,118.23,50,10.06,12
REP_043,East,RespiClear,2022,10,2022-10-28,84521.07,65000,130.03,53,12.46,12
REP_043,East,RespiClear,2022,11,2022-11-27,69683.61,65000,107.21,51,21.32,12
REP_043,East,RespiClear,2022,12,2022-12-27,85079.57,65000,130.89,40,18.18,12
REP_043,East,RespiClear,2023,1,2023-01-26,57025.45,65000,87.73,55,21.48,12
REP_043,East,RespiClear,2023,2,2023-02-25,57707.84,65000,88.78,54,37.7,12
REP_043,East,RespiClear,2023,3,2023-03-27,69596.41,65000,107.07,33,46.64,12
REP_043,East,RespiClear,2023,4,2023-04-26,79977.36,65000,123.04,41,18.17,12
REP_043,East,RespiClear,2023,5,2023-05-26,81266.17,65000,125.02,47,35.21,12
REP_043,East,RespiClear,2023,6,2023-06-25,77619.57,65000,119.41,34,35.06,12
REP_043,East,RespiClear,2023,7,2023-07-25,71995.79,65000,110.76,51,47.53,12
REP_043,East,RespiClear,2023,8,2023-08-24,63541.02,65000,97.76,46,26.28,12
REP_043,East,RespiClear,2023,9,2023-09-23,81426.23,65000,125.27,39,34.18,12
REP_043,East,RespiClear,2023,10,2023-10-23,71451.34,65000,109.93,38,27.31,12
REP_043,East,RespiClear,2023,11,2023-11-22,73692.06,65000,113.37,53,44.13,12
REP_044,North,CardioMax,2022,1,2022-01-01,97820.5,130000,75.25,48,15.14,4
REP_044,North,CardioMax,2022,1,2022-01-31,95507.59,130000,73.47,35,54.78,4
REP_044,North,CardioMax,2022,3,2022-03-02,105866.45,130000,81.44,38,9.46,4
REP_044,North,CardioMax,2022,4,2022-04-01,112454.89,130000,86.5,39,21.21,4
REP_044,North,CardioMax,2022,5,2022-05-01,115097.04,130000,88.54,39,32.75,4
REP_044,North,CardioMax,2022,5,2022-05-31,109984.78,130000,84.6,44,16.02,4
REP_044,North,CardioMax,2022,6,2022-06-30,103246.44,130000,79.42,48,17.42,4
REP_044,North,CardioMax,2022,7,2022-07-30,101229.23,130000,77.87,37,11.03,4
REP_044,North,CardioMax,2022,8,2022-08-29,106201.1,130000,81.69,45,24.14,4
REP_044,North,CardioMax,2022,9,2022-09-28,109411.33,130000,84.16,36,27.43,4
REP_044,North,CardioMax,2022,10,2022-10-28,123202.03,130000,94.77,45,44.94,4
REP_044,North,CardioMax,2022,11,2022-11-27,121652.6,130000,93.58,26,56.55,4
REP_044,North,CardioMax,2022,12,2022-12-27,119367.35,130000,91.82,59,54.37,4
REP_044,North,CardioMax,2023,1,2023-01-26,89862.44,130000,69.12,40,35.73,4
REP_044,North,CardioMax,2023,2,2023-02-25,102663.72,130000,78.97,47,28.12,4
REP_044,North,CardioMax,2023,3,2023-03-27,96284.35,130000,74.06,41,10.17,4
REP_044,North,CardioMax,2023,4,2023-04-26,96635.2,130000,74.33,43,54.31,4
REP_044,North,CardioMax,2023,5,2023-05-26,118957.7,130000,91.51,41,20.06,4
REP_044,North,CardioMax,2023,6,2023-06-25,99554.77,130000,76.58,44,52.61,4
REP_044,North,CardioMax,2023,7,2023-07-25,100585.51,130000,77.37,31,34.15,4
REP_044,North,CardioMax,2023,8,2023-08-24,89868.27,130000,69.13,42,56.14,4
REP_044,North,CardioMax,2023,9,2023-09-23,122605.62,130000,94.31,41,22.19,4
REP_044,North,CardioMax,2023,10,2023-10-23,121020.08,130000,93.09,44,56.19,4
REP_044,North,CardioMax,2023,11,2023-11-22,121366.01,130000,93.36,43,41.68,4
REP_044,North,DiabeCure,2022,1,2022-01-01,77926.29,100000,77.93,52,13.17,4
REP_044,North,DiabeCure,2022,1,2022-01-31,72614.35,100000,72.61,34,6.0,4
REP_044,North,DiabeCure,2022,3,2022-03-02,89154.25,100000,89.15,41,37.89,4
REP_044,North,DiabeCure,2022,4,2022-04-01,86852.46,100000,86.85,37,13.4,4
REP_044,North,DiabeCure,2022,5,2022-05-01,99927.71,100000,99.93,50,38.29,4
REP_044,North,DiabeCure,2022,5,2022-05-31,100360.48,100000,100.36,29,26.35,4
REP_044,North,DiabeCure,2022,6,2022-06-30,83268.44,100000,83.27,41,45.83,4
REP_044,North,DiabeCure,2022,7,2022-07-30,79867.33,100000,79.87,35,12.25,4
REP_044,North,DiabeCure,2022,8,2022-08-29,74283.5,100000,74.28,31,14.89,4
REP_044,North,DiabeCure,2022,9,2022-09-28,86092.49,100000,86.09,38,37.41,4
REP_044,North,DiabeCure,2022,10,2022-10-28,90015.98,100000,90.02,34,46.51,4
REP_044,North,DiabeCure,2022,11,2022-11-27,101000.04,100000,101.0,51,5.72,4
REP_044,North,DiabeCure,2022,12,2022-12-27,93773.48,100000,93.77,33,17.63,4
REP_044,North,DiabeCure,2023,1,2023-01-26,66950.82,100000,66.95,57,36.13,4
REP_044,North,DiabeCure,2023,2,2023-02-25,70856.64,100000,70.86,47,26.09,4
REP_044,North,DiabeCure,2023,3,2023-03-27,81261.2,100000,81.26,31,22.36,4
REP_044,North,DiabeCure,2023,4,2023-04-26,93927.74,100000,93.93,44,37.07,4
REP_044,North,DiabeCure,2023,5,2023-05-26,85947.19,100000,85.95,38,22.41,4
REP_044,North,DiabeCure,2023,6,2023-06-25,87221.63,100000,87.22,43,28.75,4
REP_044,North,DiabeCure,2023,7,2023-07-25,81986.91,100000,81.99,49,50.15,4
REP_044,North,DiabeCure,2023,8,2023-08-24,74857.98,100000,74.86,37,59.63,4
REP_044,North,DiabeCure,2023,9,2023-09-23,108398.93,100000,108.4,36,42.75,4
REP_044,North,DiabeCure,2023,10,2023-10-23,87285.25,100000,87.29,36,35.63,4
REP_044,North,DiabeCure,2023,11,2023-11-22,93724.74,100000,93.72,34,49.37,4
REP_044,North,NeuroShield,2022,1,2022-01-01,52506.47,80000,65.63,47,19.89,4
REP_044,North,NeuroShield,2022,1,2022-01-31,55710.49,80000,69.64,38,38.25,4
REP_044,North,NeuroShield,2022,3,2022-03-02,65001.05,80000,81.25,48,22.56,4
REP_044,North,NeuroShield,2022,4,2022-04-01,70612.15,80000,88.27,27,17.43,4
REP_044,North,NeuroShield,2022,5,2022-05-01,83404.16,80000,104.26,50,52.27,4
REP_044,North,NeuroShield,2022,5,2022-05-31,76044.74,80000,95.06,40,44.52,4
REP_044,North,NeuroShield,2022,6,2022-06-30,68967.22,80000,86.21,48,32.03,4
REP_044,North,NeuroShield,2022,7,2022-07-30,69869.53,80000,87.34,32,47.5,4
REP_044,North,NeuroShield,2022,8,2022-08-29,61054.48,80000,76.32,38,52.61,4
REP_044,North,NeuroShield,2022,9,2022-09-28,69289.36,80000,86.61,45,32.43,4
REP_044,North,NeuroShield,2022,10,2022-10-28,75218.7,80000,94.02,36,35.67,4
REP_044,North,NeuroShield,2022,11,2022-11-27,76959.23,80000,96.2,32,19.54,4
REP_044,North,NeuroShield,2022,12,2022-12-27,84495.29,80000,105.62,37,76.73,4
REP_044,North,NeuroShield,2023,1,2023-01-26,56306.16,80000,70.38,47,50.93,4
REP_044,North,NeuroShield,2023,2,2023-02-25,56898.61,80000,71.12,43,52.42,4
REP_044,North,NeuroShield,2023,3,2023-03-27,65155.23,80000,81.44,32,49.78,4
REP_044,North,NeuroShield,2023,4,2023-04-26,73135.09,80000,91.42,43,54.21,4
REP_044,North,NeuroShield,2023,5,2023-05-26,71859.34,80000,89.82,56,18.93,4
REP_044,North,NeuroShield,2023,6,2023-06-25,61646.14,80000,77.06,33,33.49,4
REP_044,North,NeuroShield,2023,7,2023-07-25,65862.84,80000,82.33,41,46.94,4
REP_044,North,NeuroShield,2023,8,2023-08-24,61689.42,80000,77.11,36,25.28,4
REP_044,North,NeuroShield,2023,9,2023-09-23,61554.33,80000,76.94,47,17.47,4
REP_044,North,NeuroShield,2023,10,2023-10-23,67572.32,80000,84.47,38,31.05,4
REP_044,North,NeuroShield,2023,11,2023-11-22,80994.0,80000,101.24,40,39.95,4
REP_044,North,OncoPrime,2022,1,2022-01-01,154411.42,210000,73.53,47,36.24,4
REP_044,North,OncoPrime,2022,1,2022-01-31,141877.87,210000,67.56,51,57.73,4
REP_044,North,OncoPrime,2022,3,2022-03-02,196047.87,210000,93.36,47,19.4,4
REP_044,North,OncoPrime,2022,4,2022-04-01,187138.95,210000,89.11,51,22.64,4
REP_044,North,OncoPrime,2022,5,2022-05-01,199981.38,210000,95.23,41,62.03,4
REP_044,North,OncoPrime,2022,5,2022-05-31,195290.72,210000,93.0,46,37.88,4
REP_044,North,OncoPrime,2022,6,2022-06-30,175896.95,210000,83.76,45,43.04,4
REP_044,North,OncoPrime,2022,7,2022-07-30,159502.75,210000,75.95,49,47.45,4
REP_044,North,OncoPrime,2022,8,2022-08-29,173347.09,210000,82.55,46,20.17,4
REP_044,North,OncoPrime,2022,9,2022-09-28,174915.64,210000,83.29,50,39.29,4
REP_044,North,OncoPrime,2022,10,2022-10-28,214617.67,210000,102.2,50,31.15,4
REP_044,North,OncoPrime,2022,11,2022-11-27,210703.74,210000,100.34,35,48.86,4
REP_044,North,OncoPrime,2022,12,2022-12-27,218454.98,210000,104.03,46,32.6,4
REP_044,North,OncoPrime,2023,1,2023-01-26,147950.5,210000,70.45,29,13.94,4
REP_044,North,OncoPrime,2023,2,2023-02-25,149800.0,210000,71.33,29,61.5,4
REP_044,North,OncoPrime,2023,3,2023-03-27,165936.45,210000,79.02,47,21.62,4
REP_044,North,OncoPrime,2023,4,2023-04-26,182775.14,210000,87.04,29,44.65,4
REP_044,North,OncoPrime,2023,5,2023-05-26,173518.52,210000,82.63,45,47.54,4
REP_044,North,OncoPrime,2023,6,2023-06-25,176192.28,210000,83.9,43,47.35,4
REP_044,North,OncoPrime,2023,7,2023-07-25,163316.31,210000,77.77,41,44.85,4
REP_044,North,OncoPrime,2023,8,2023-08-24,161620.98,210000,76.96,41,39.41,4
REP_044,North,OncoPrime,2023,9,2023-09-23,172493.45,210000,82.14,41,45.52,4
REP_044,North,OncoPrime,2023,10,2023-10-23,169156.95,210000,80.55,33,31.94,4
REP_044,North,OncoPrime,2023,11,2023-11-22,184623.27,210000,87.92,51,39.02,4
REP_044,North,RespiClear,2022,1,2022-01-01,46565.31,65000,71.64,48,37.31,4
REP_044,North,RespiClear,2022,1,2022-01-31,47671.92,65000,73.34,44,61.41,4
REP_044,North,RespiClear,2022,3,2022-03-02,54372.51,65000,83.65,34,29.78,4
REP_044,North,RespiClear,2022,4,2022-04-01,53642.07,65000,82.53,44,15.28,4
REP_044,North,RespiClear,2022,5,2022-05-01,61492.09,65000,94.6,22,22.1,4
REP_044,North,RespiClear,2022,5,2022-05-31,60108.6,65000,92.47,47,47.18,4
REP_044,North,RespiClear,2022,6,2022-06-30,52668.19,65000,81.03,42,34.99,4
REP_044,North,RespiClear,2022,7,2022-07-30,47665.02,65000,73.33,36,45.47,4
REP_044,North,RespiClear,2022,8,2022-08-29,50244.69,65000,77.3,29,47.74,4
REP_044,North,RespiClear,2022,9,2022-09-28,61877.65,65000,95.2,50,32.86,4
REP_044,North,RespiClear,2022,10,2022-10-28,57172.53,65000,87.96,42,72.11,4
REP_044,North,RespiClear,2022,11,2022-11-27,54053.79,65000,83.16,37,40.95,4
REP_044,North,RespiClear,2022,12,2022-12-27,59687.05,65000,91.83,31,18.6,4
REP_044,North,RespiClear,2023,1,2023-01-26,45864.21,65000,70.56,32,57.35,4
REP_044,North,RespiClear,2023,2,2023-02-25,51778.53,65000,79.66,45,45.66,4
REP_044,North,RespiClear,2023,3,2023-03-27,54434.76,65000,83.75,29,13.96,4
REP_044,North,RespiClear,2023,4,2023-04-26,50223.1,65000,77.27,48,14.29,4
REP_044,North,RespiClear,2023,5,2023-05-26,58596.78,65000,90.15,53,40.79,4
REP_044,North,RespiClear,2023,6,2023-06-25,57268.08,65000,88.1,45,31.58,4
REP_044,North,RespiClear,2023,7,2023-07-25,50536.43,65000,77.75,49,23.04,4
REP_044,North,RespiClear,2023,8,2023-08-24,45005.72,65000,69.24,38,24.19,4
REP_044,North,RespiClear,2023,9,2023-09-23,55528.8,65000,85.43,46,13.78,4
REP_044,North,RespiClear,2023,10,2023-10-23,60202.42,65000,92.62,41,26.61,4
REP_044,North,RespiClear,2023,11,2023-11-22,48436.8,65000,74.52,44,66.27,4
REP_045,West,CardioMax,2022,1,2022-01-01,104669.74,130000,80.52,58,49.4,3
REP_045,West,CardioMax,2022,1,2022-01-31,109717.53,130000,84.4,44,52.68,3
REP_045,West,CardioMax,2022,3,2022-03-02,115484.82,130000,88.83,42,44.72,3
REP_045,West,CardioMax,2022,4,2022-04-01,128621.38,130000,98.94,41,16.86,3
REP_045,West,CardioMax,2022,5,2022-05-01,143009.49,130000,110.01,45,10.54,3
REP_045,West,CardioMax,2022,5,2022-05-31,131181.87,130000,100.91,41,29.96,3
REP_045,West,CardioMax,2022,6,2022-06-30,113404.09,130000,87.23,52,31.67,3
REP_045,West,CardioMax,2022,7,2022-07-30,102561.7,130000,78.89,46,44.76,3
REP_045,West,CardioMax,2022,8,2022-08-29,122058.0,130000,93.89,50,41.47,3
REP_045,West,CardioMax,2022,9,2022-09-28,120387.87,130000,92.61,33,50.51,3
REP_045,West,CardioMax,2022,10,2022-10-28,134246.04,130000,103.27,52,52.85,3
REP_045,West,CardioMax,2022,11,2022-11-27,142085.42,130000,109.3,45,36.84,3
REP_045,West,CardioMax,2022,12,2022-12-27,136052.28,130000,104.66,59,47.77,3
REP_045,West,CardioMax,2023,1,2023-01-26,100311.69,130000,77.16,33,6.64,3
REP_045,West,CardioMax,2023,2,2023-02-25,106745.18,130000,82.11,48,50.84,3
REP_045,West,CardioMax,2023,3,2023-03-27,111847.14,130000,86.04,36,56.53,3
REP_045,West,CardioMax,2023,4,2023-04-26,111457.53,130000,85.74,36,35.75,3
REP_045,West,CardioMax,2023,5,2023-05-26,116285.06,130000,89.45,52,26.96,3
REP_045,West,CardioMax,2023,6,2023-06-25,112033.2,130000,86.18,57,39.97,3
REP_045,West,CardioMax,2023,7,2023-07-25,108104.96,130000,83.16,34,50.58,3
REP_045,West,CardioMax,2023,8,2023-08-24,109511.89,130000,84.24,42,54.81,3
REP_045,West,CardioMax,2023,9,2023-09-23,122879.9,130000,94.52,44,46.37,3
REP_045,West,CardioMax,2023,10,2023-10-23,128531.56,130000,98.87,50,61.13,3
REP_045,West,CardioMax,2023,11,2023-11-22,126796.77,130000,97.54,59,37.37,3
REP_045,West,DiabeCure,2022,1,2022-01-01,76107.38,100000,76.11,33,50.94,3
REP_045,West,DiabeCure,2022,1,2022-01-31,79989.92,100000,79.99,31,26.6,3
REP_045,West,DiabeCure,2022,3,2022-03-02,83277.5,100000,83.28,30,25.43,3
REP_045,West,DiabeCure,2022,4,2022-04-01,106554.45,100000,106.55,39,57.54,3
REP_045,West,DiabeCure,2022,5,2022-05-01,97152.8,100000,97.15,44,86.75,3
REP_045,West,DiabeCure,2022,5,2022-05-31,101591.48,100000,101.59,35,35.59,3
REP_045,West,DiabeCure,2022,6,2022-06-30,93070.04,100000,93.07,39,47.71,3
REP_045,West,DiabeCure,2022,7,2022-07-30,84685.64,100000,84.69,50,28.66,3
REP_045,West,DiabeCure,2022,8,2022-08-29,81304.57,100000,81.3,46,46.89,3
REP_045,West,DiabeCure,2022,9,2022-09-28,106546.86,100000,106.55,47,65.9,3
REP_045,West,DiabeCure,2022,10,2022-10-28,102351.55,100000,102.35,45,35.21,3
REP_045,West,DiabeCure,2022,11,2022-11-27,97587.89,100000,97.59,45,40.05,3
REP_045,West,DiabeCure,2022,12,2022-12-27,116003.16,100000,116.0,43,70.43,3
REP_045,West,DiabeCure,2023,1,2023-01-26,75987.04,100000,75.99,23,21.56,3
REP_045,West,DiabeCure,2023,2,2023-02-25,81045.75,100000,81.05,43,39.55,3
REP_045,West,DiabeCure,2023,3,2023-03-27,85104.06,100000,85.1,50,26.58,3
REP_045,West,DiabeCure,2023,4,2023-04-26,90833.26,100000,90.83,45,6.88,3
REP_045,West,DiabeCure,2023,5,2023-05-26,103792.46,100000,103.79,43,46.55,3
REP_045,West,DiabeCure,2023,6,2023-06-25,107698.77,100000,107.7,43,5.5,3
REP_045,West,DiabeCure,2023,7,2023-07-25,80428.91,100000,80.43,45,58.43,3
REP_045,West,DiabeCure,2023,8,2023-08-24,83390.42,100000,83.39,52,56.67,3
REP_045,West,DiabeCure,2023,9,2023-09-23,92466.65,100000,92.47,40,47.96,3
REP_045,West,DiabeCure,2023,10,2023-10-23,92592.77,100000,92.59,48,22.29,3
REP_045,West,DiabeCure,2023,11,2023-11-22,101221.71,100000,101.22,39,27.64,3
REP_045,West,NeuroShield,2022,1,2022-01-01,65357.79,80000,81.7,54,27.39,3
REP_045,West,NeuroShield,2022,1,2022-01-31,63142.35,80000,78.93,50,59.65,3
REP_045,West,NeuroShield,2022,3,2022-03-02,72623.8,80000,90.78,50,13.6,3
REP_045,West,NeuroShield,2022,4,2022-04-01,68608.98,80000,85.76,58,45.7,3
REP_045,West,NeuroShield,2022,5,2022-05-01,81345.96,80000,101.68,50,49.21,3
REP_045,West,NeuroShield,2022,5,2022-05-31,68407.19,80000,85.51,43,12.05,3
REP_045,West,NeuroShield,2022,6,2022-06-30,73453.61,80000,91.82,57,54.4,3
REP_045,West,NeuroShield,2022,7,2022-07-30,74941.44,80000,93.68,32,42.51,3
REP_045,West,NeuroShield,2022,8,2022-08-29,60456.59,80000,75.57,51,10.97,3
REP_045,West,NeuroShield,2022,9,2022-09-28,89944.56,80000,112.43,39,31.9,3
REP_045,West,NeuroShield,2022,10,2022-10-28,79130.15,80000,98.91,47,60.44,3
REP_045,West,NeuroShield,2022,11,2022-11-27,79481.84,80000,99.35,39,14.06,3
REP_045,West,NeuroShield,2022,12,2022-12-27,69981.37,80000,87.48,41,13.05,3
REP_045,West,NeuroShield,2023,1,2023-01-26,61583.48,80000,76.98,31,29.47,3
REP_045,West,NeuroShield,2023,2,2023-02-25,63210.67,80000,79.01,50,21.12,3
REP_045,West,NeuroShield,2023,3,2023-03-27,69516.85,80000,86.9,40,14.56,3
REP_045,West,NeuroShield,2023,4,2023-04-26,85394.62,80000,106.74,43,52.43,3
REP_045,West,NeuroShield,2023,5,2023-05-26,79382.37,80000,99.23,43,48.42,3
REP_045,West,NeuroShield,2023,6,2023-06-25,74880.86,80000,93.6,53,9.58,3
REP_045,West,NeuroShield,2023,7,2023-07-25,71855.89,80000,89.82,55,26.07,3
REP_045,West,NeuroShield,2023,8,2023-08-24,71536.98,80000,89.42,49,32.54,3
REP_045,West,NeuroShield,2023,9,2023-09-23,68798.58,80000,86.0,41,48.79,3
REP_045,West,NeuroShield,2023,10,2023-10-23,73114.11,80000,91.39,53,29.6,3
REP_045,West,NeuroShield,2023,11,2023-11-22,78261.37,80000,97.83,57,23.62,3
REP_045,West,OncoPrime,2022,1,2022-01-01,170895.48,210000,81.38,54,43.61,3
REP_045,West,OncoPrime,2022,1,2022-01-31,168122.06,210000,80.06,44,23.78,3
REP_045,West,OncoPrime,2022,3,2022-03-02,193668.3,210000,92.22,40,47.63,3
REP_045,West,OncoPrime,2022,4,2022-04-01,204149.54,210000,97.21,55,42.39,3
REP_045,West,OncoPrime,2022,5,2022-05-01,207466.93,210000,98.79,51,44.57,3
REP_045,West,OncoPrime,2022,5,2022-05-31,211751.2,210000,100.83,41,42.45,3
REP_045,West,OncoPrime,2022,6,2022-06-30,170547.57,210000,81.21,47,53.05,3
REP_045,West,OncoPrime,2022,7,2022-07-30,192926.62,210000,91.87,46,73.97,3
REP_045,West,OncoPrime,2022,8,2022-08-29,184226.63,210000,87.73,46,50.08,3
REP_045,West,OncoPrime,2022,9,2022-09-28,180116.44,210000,85.77,38,62.19,3
REP_045,West,OncoPrime,2022,10,2022-10-28,220490.2,210000,105.0,34,48.67,3
REP_045,West,OncoPrime,2022,11,2022-11-27,248298.35,210000,118.24,41,54.19,3
REP_045,West,OncoPrime,2022,12,2022-12-27,207110.56,210000,98.62,55,52.56,3
REP_045,West,OncoPrime,2023,1,2023-01-26,188559.21,210000,89.79,53,42.07,3
REP_045,West,OncoPrime,2023,2,2023-02-25,187063.92,210000,89.08,42,42.38,3
REP_045,West,OncoPrime,2023,3,2023-03-27,169534.3,210000,80.73,39,27.33,3
